Artist,Song,Row Type,Status,Current Catalog Entry,Qualified Next Wave Addition,Active Catalog Gain This Wave,Song or Source ID,Format,Key,Chord Count,Transpose Checks,Reason,Git Payload Path,Source Archive,Source Path,Wave ID
Ozzy Osbourne,ordinary man,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,7b0af6968a946c602d7e805ef6fd768681a59b42206c3ca7dddce33ce4f5321c,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/o/ozzy_osbourne_11046/ozzy-osbourne_ordinary-man-official-3062853.gpx,GFB-V6.0-CATALOG-R03
Ozzy Osbourne,perry mason,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,4f6db9f02422600db59859482691fe9fab58302f405ec6a1782cd102717c4155,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/o/ozzy_osbourne_11046/ozzy-osbourne_perry-mason-official-2998901.gpx,GFB-V6.0-CATALOG-R03
Ozzy Osbourne,post malone take what you want,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,e998741198ae0b1a6cd44086dcdc2942ed8dea782623b1c4670ce38fc9eac735,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/o/ozzy_osbourne_11046/post-malone_take-what-you-want-official-2844023.gpx,GFB-V6.0-CATALOG-R03
Pat Benatar,Hit Me With Your Best Shot,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,9072283a607b94902b7a407f7f2f5ad3cbf5a457c8fe7b2d4e8fde7de9dc74fc,gpx,E,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Pat Benatar,We Belong,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,54b2c2a82a91a600c2fe4b6d0e1d34e110d24899e60e124d5adc94bd22e4d982,gpx,F,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Pat Benatar,Heartbreaker *alt,CANDIDATE_SOURCE,SKIPPED_ALREADY_CURRENT,1,0,0,c8353eb448eda6e64993ba439062a162acf13968c1428eaf4436ff26f635b1c2,gpx,F,8,184,Existing artist/song or title variant — leave current song unchanged | Possible existing song or alternate title: Pat Benetar — Heartbreaker,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/p/pat_benatar_6523/pat-benatar_heartbreaker-official-2199533.gpx,GFB-V6.0-CATALOG-R03
Paul McCartney,Fuh You,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,055b28a65c03fbaae4643ee0dc2f9e4919f5b84485704381f6c06c050c4e4308,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Paul McCartney,'Come On To Me,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,e42c1b36f47cf8c36342a262e26d412e8cf39fe69183a83668c34245790e839b,gpx,G,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Paul McCartney,Another Day,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,9f1138a75f32514461e6327500a1d8793e1386139448d4d27dea1a1629f44bc7,gpx,G,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Paul McCartney,Band On The Run,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,d222143a5b6b4602c0992eab441a24b9fcfd543a546d9d8fbdc3eea45a1c912b,gpx,D,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Paul McCartney,Calico Skies,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,6301e4e98a66f7e78c070ff030f0d4b8cbc140c0ff7200877c554d98f8816455,gpx,D♭,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Paul McCartney,Every Night,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,5229d04ed59c916e7ff769a765a315a640eb50e79d63115c82fc8801bb5adc16,gpx,E,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Paul McCartney,Heart Of The Country,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,987fbb642cbb19dc58ec0b26b88654a671dbc920238c12d688a1e87282198a2f,gpx,G,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Paul McCartney,Hope of Deliverance,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,90e30dc9816b33ebecaf839314db49f5d4d3650e5d469297759dfe5855abcf0b,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Paul McCartney,Junk,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,9078878bd31a6ddba14a83640b6c3d503518e9983ad86380a12c54b990796987,gpx,A,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Paul McCartney,Lavatory Lil,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,c1c95ad91ff5357b827a428323bb1db2672462b108663dc051c517286e328cb4,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Paul McCartney,Mull Of Kintyre,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,bc00aacfc30806ff39e36bdc7ae52450d1f33633b835eb28bb8f40cfcee3d582,gpx,A,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Paul McCartney,Put It There,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,07b03a9a8ee206c89dc06c1a040388a1ee93bebe2a725281a9e813f3cc28bef3,gpx,D,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Paul McCartney,Say Say Say *alt,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,e6a85ca555ddc2dc3b353d37057a9c7822ef17f19b3c88aeffc25058d0a5815e,gpx,B♭,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Paul McCartney,Teddy Boy *alt,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,2b733c67c0cb364f4047ed09472ba9b8fe3026e83f6f895373393a21ec752310,gpx,D,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Paul McCartney,The Lovely Linda,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,c9009566d3e6fd2484719c41aa574626870e6dd4e66c07bcedf41df8fe1b3ced,gpx,B♭,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Paul McCartney,Too Many People,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,1d585a7dd02c2deb635c88a59b927a4dde5b0cf5f3f50c681a69a7d8591f141e,gpx,G,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Paul McCartney,Wonderful Christmastime,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,0cc098eede204d22e4e719ad7dd439ec4af3c4412b57a7b23f0253e48f971887,gpx,B,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Paul McCartney,i dont know,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,a207208eac8e966088e122a5d9885b435daa7bce6d270dc656d43e75f3cc49a2,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/p/paul_mccartney_9134/paul-mccartney_i-dont-know-official-2446125.gpx,GFB-V6.0-CATALOG-R03
Paul McCartney,jenny wren,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,0c3393f2a08b4aee74f291ee40f8eaa2a9ee6d5a54d4d266a52eb3c64fa9fa4f,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/p/paul_mccartney_9134/paul-mccartney_jenny-wren-official-2219601.gpx,GFB-V6.0-CATALOG-R03
Paul McCartney,jet,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,87498957e731e4c593ab0d0044bff9b7dda6ce38dd535c3d512b0a1a2a76d361,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/p/paul_mccartney_9134/paul-mccartney_jet-official-3407468.gpx,GFB-V6.0-CATALOG-R03
Paul McCartney,Let Me Roll It,CANDIDATE_SOURCE,SKIPPED_ALREADY_CURRENT,1,0,0,02852a902cf3bd3e52dd6c9d01bdcce80e3e5363e2b164633e8d4b36018642ab,gpx,E,3,69,Existing artist/song or title variant — leave current song unchanged,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/p/paul_mccartney_9134/paul-mccartney_let-me-roll-it-official-3333080.gpx,GFB-V6.0-CATALOG-R03
Paul McCartney,maybe im amazed,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,04aa7b46846908073f782f6cf1536e1a5267326f60f5f2c7d4cb15bb50f77538,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/p/paul_mccartney_9134/paul-mccartney_maybe-im-amazed-official-2003421.gpx,GFB-V6.0-CATALOG-R03
Paul McCartney,the kiss of venus,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,dc12b06e73718c2b687ee8c054a3e1bf80702dd37477bcf73eefadb1b138295f,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/p/paul_mccartney_9134/paul-mccartney_the-kiss-of-venus-official-3477767.gpx,GFB-V6.0-CATALOG-R03
Paul McCartney,winter bird when winter comes,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,a8ae72925b7bd897b98612225defeece0e0c24161d19cd4949073be2947426cc,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/p/paul_mccartney_9134/paul-mccartney_winter-bird-when-winter-comes-official-3478373.gpx,GFB-V6.0-CATALOG-R03
Paul McCartney & Wings,Let Me Roll It,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,02852a902cf3bd3e52dd6c9d01bdcce80e3e5363e2b164633e8d4b36018642ab,gpx,E,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Pearl Jam,Alive *alt 3,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,5f5d08c8ccf351f41f38ca4e8a842a39df5bea15c6e0d3ab1582858e9b46406e,gpx,A,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Pearl Jam,Better Man *alt,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,833f6144468138b9cd3e365764e5d6f3f88901597847321d7e78c9808104ee2f,gpx,D,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Pearl Jam,Black *alt 2,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,6e9196d64015403a5521d4bce89cf10ac52b3ceab0e5a3a4b5b550d62b11ddc9,gpx,A,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Pearl Jam,Corduroy,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,40df161193df8f56aa0e2370bde1d2a8a877f6d252328b2f215596120f918951,gpx,E,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Pearl Jam,Do the Evolution *alt 3,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,5c270a8ea8120809967683d0e3fb3f0c069b966beec6dbe7f34e22c2ed13f7a5,gpx,B♭,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Pearl Jam,Even Flow *alt 2,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,984f215e7b93acd31eec3c112c2f827f9a5951cec4393335bc1c4ae623938de3,gpx,D,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Pearl Jam,Given To Fly *alt 2,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,f42abd20a51da2377112f7cd0ec9f1c7862db37fdcb74155e2d7b671614855bd,gpx,G,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Pearl Jam,Jeremy *alt,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,eb70e7d515c3979c805fbce0dc6091efe7f8ae37aaffdff88932541288bdfb51,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Pearl Jam,Last Kiss *alt,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,9d2ad553d54ea3dc125a2a7b477a59ae5cdac52f8c10c21902977cac1cd16655,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Pearl Jam,Lukin *alt,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,3ff9f1174750e24419f58c051335a086d0aa3311c0b0698a5353ed09783fa3a5,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Pearl Jam,Oceans *alt,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,8a73a81c9eebd6a4c5498a2934fd7aedc7dd5eb467b28abe33dd8c33a14f422e,gpx,D,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Pearl Jam,Off He Goes,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,7d157967dbb169cb4caacda6ca5c88ec27abb6d835755e44187eaf2d59d6f475,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Pearl Jam,Rearviewmirror,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,0bb6ab62988abb1b7ff463f95aa463e7948345199b7718b41497a2ef3ce46744,gpx,B,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Pearl Jam,State Of Love And Trust,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,5a730fb43a7e97dd04c589699605b715967356c817df8fd06811e3223a0ecc17,gpx,A,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Pearl Jam,Superblood Wolfmoon,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,9cef6048ccb7ea9de92537955024dd8a89d6354e78f56713e3019b423865fe8e,gpx,A,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Pearl Jam,All Those Yesterdays,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,6544e2d46b398679c79dc271036394646b3e40657517178b2c2d9b458ff6fb78,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - All Those Yesterdays.gp3,GFB-V6.0-CATALOG-R03
Pearl Jam,Animal,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,4ccc3e6b4e8cd8dcd4ae6649d3524dd8cf4710fe7aa690c5bbbbe40327d7b400,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - Animal.gp3,GFB-V6.0-CATALOG-R03
Pearl Jam,Better man (live version),CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,0bdc4de4a517d6d723a77f3ca682945743a96d7af0f1ab808d4bdb8350d8d6f5,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - Better man (live version).gp3,GFB-V6.0-CATALOG-R03
Pearl Jam,Brain Of J (2),CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,9ee4e4a6c618358d07e98cf29f7a3c3dc7cae0a78cb859c7bddd3d41c51d6ade,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - Brain Of J (2).gp3,GFB-V6.0-CATALOG-R03
Pearl Jam,Bu$hleaguer,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,2fb6bdd266a7d45a4dbcde0f486b74325993a20814fb388461f556e947d4b23f,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - Bu$hleaguer.gp3,GFB-V6.0-CATALOG-R03
Pearl Jam,Can 't Help Falling In Love - Live,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,20823e1a8352109b9b5d81ce36d04938e7ea31421091d14f6978313433536a46,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - Can 't Help Falling In Love - Live.gp3,GFB-V6.0-CATALOG-R03
Pearl Jam,daughter,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,fb349caba810d390e705bb96dbd0a514489a3f85f8c808652b6264c991c3cd9c,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/p/pearl_jam_696/pearl-jam_daughter-official-2584971.gpx,GFB-V6.0-CATALOG-R03
Pearl Jam,Deep (Bass Only),CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,87a4235ee359fb3e33e59ebab74695353388425301ba6edb09443a668f71baca,gp4,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - Deep (Bass Only).gp4,GFB-V6.0-CATALOG-R03
Pearl Jam,Dissident,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,c5d564955a13d4a1cbfc7ccceff073e41a95f88ef50e4d579742f376dbf1bde2,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - Dissident.gp3,GFB-V6.0-CATALOG-R03
Pearl Jam,elderly woman behind the counter in a small town,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,8351dd24d78cdc628a0434ea1a852a07184b3217eebd2c66b815ba3213c237a0,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/p/pearl_jam_696/pearl-jam_elderly-woman-behind-the-counter-in-a-small-town-official-2530182.gpx,GFB-V6.0-CATALOG-R03
Pearl Jam,Faithfull,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,4146e1ed42e5d987d19c41bd97c2f739547de2aef0e0c6297872746bdc145a00,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - Faithfull.gp3,GFB-V6.0-CATALOG-R03
Pearl Jam,future days,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,c51f8f21470299683e1092c467e8103a0ded909cfbba59e119491ab447cbc8e0,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/p/pearl_jam_696/pearl-jam_future-days-official-3287489.gpx,GFB-V6.0-CATALOG-R03
Pearl Jam,Garden,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,2e67da45759d517d26de6bac34e5ec0eb58577179efc99ea4e955953ba5af504,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - Garden.gp3,GFB-V6.0-CATALOG-R03
Pearl Jam,Glorified G,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,d406ddcfe1f162ef97c6bd326842206158bac7baf95b9244d8b5875732b7bba9,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - Glorified G.gp3,GFB-V6.0-CATALOG-R03
Pearl Jam,Go,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,a843510bcd1bb837a391027a62951cddf7ddbc0532611ac3629a731486a32516,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - Go.gp3,GFB-V6.0-CATALOG-R03
Pearl Jam,Go [Live],CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,2fe842a04e6c0033f5a640192c596188e20f11ba11d5918b50668712753b7dac,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - Go [Live].gp3,GFB-V6.0-CATALOG-R03
Pearl Jam,Grievance,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,5d8e0295ce78cc9f5bf6d091ac9006e1ab652255f6b4d5d427e96f5e967129d7,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pear Jam - Grievance.gp3,GFB-V6.0-CATALOG-R03
Pearl Jam,Hail Hail,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,3af344bbdba6568bf12a9c0dec1dba313d55fc8c28ecfe9ca12896d4a6530585,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - Hail Hail.gp3,GFB-V6.0-CATALOG-R03
Pearl Jam,Hummous,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,06b42900970cf94536185312411eec3993d96e0e6a3bfd7846501575fd4ab53e,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - Hummous.gp3,GFB-V6.0-CATALOG-R03
Pearl Jam,I Am Mine (solo),CANDIDATE_SOURCE,UNAVAILABLE_SOURCE,0,0,0,5dda810f79f327571cd363be6f18716c47105b655fb8ade2d54ea7d3cc65080a,gp3,C,,,Payload not present at pinned data revision,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - I Am Mine.gp3,GFB-V6.0-CATALOG-R03
Pearl Jam,immortality,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,9517ade56ce6e96f234d3cd89f87ce60e889567e2be4b98df5d19dcf80c7a1bd,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/p/pearl_jam_696/pearl-jam_immortality-official-3204377.gpx,GFB-V6.0-CATALOG-R03
Pearl Jam,In Hiding,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,31b95464a8396746ae55f01ed858a9c93342c37d82bbe387aa6d00f182338242,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - In Hiding.gp3,GFB-V6.0-CATALOG-R03
Pearl Jam,In My Tree,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,0f35c6a40324bdf4f7b44aac356ace8c943d6e8363d6eef6b7326ae91909444e,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - In My Tree.gp3,GFB-V6.0-CATALOG-R03
Pearl Jam,Insignificance,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,57a8c8e50a2abbc2cb6979970f307742c2e83c10e58662a3a4ef64ed508d1bc3,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - Insignificance.gp3,GFB-V6.0-CATALOG-R03
Pearl Jam,It 's O.K.,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,b0dbf5bc836761d663a036f15eca2ec8b94ab104500c22271d46d50b9a5eccca,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - It 's O.K..gp3,GFB-V6.0-CATALOG-R03
Pearl Jam,just breathe,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,79d6775480fc7afbe6b56d2b031dcb7bff9be7ab3b90448d3f73abc36a802114,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/p/pearl_jam_696/pearl-jam_just-breathe-official-2614914.gpx,GFB-V6.0-CATALOG-R03
Pearl Jam,Last Exit,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,94b8fa09142e336eb2c1f510b0fabc50fc7fdbd88c2f495a88114f4a29ddfbe0,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - Last Exit.gp3,GFB-V6.0-CATALOG-R03
Pearl Jam,Leash,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,671ee9b63d6488d48cab8694cfe9c52fa01893181cff7ad9f0896fa2af33db4b,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - Leash.gp3,GFB-V6.0-CATALOG-R03
Pearl Jam,Leaving Here,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,f29d1883f1e1219b0fb43eaff4481161c72305ad231d328f54caf31168a845f2,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - Leaving Here.gp3,GFB-V6.0-CATALOG-R03
Pearl Jam,Low Light,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,520f5430c5ec4b490f79e297c18126434adac62c860ed13074cc24356f83e875,gp4,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - Low Light.gp4,GFB-V6.0-CATALOG-R03
Pearl Jam,Mankind,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,73bd080e9eae731f9997b41b5e300852f06ecbab8cf81f6903bfdaf8fcbd4601,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - Mankind.gp3,GFB-V6.0-CATALOG-R03
Pearl Jam,MFC,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,1af195cf1ddab14305e7a0cd01c09c39482db91f568ad5bf521b3cb3dfa0c7fa,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - MFC.gp3,GFB-V6.0-CATALOG-R03
Pearl Jam,No Way,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,7469fa96d536447d8e4591876b3e7e296ee24dfe2e1515c7ae0edbd8f7d15cc0,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - No Way.gp3,GFB-V6.0-CATALOG-R03
Pearl Jam,Nothing As It Seems,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,762e1cfe362111b1f7e391e4d6420171f7571499aae74bae0c23b7956d3a763c,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - Nothing As It Seems.gp3,GFB-V6.0-CATALOG-R03
Pearl Jam,nothingman,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,21a694d079cd2ddb9af4648f38014908b0b1a421907ff9aa8e1abcae3b7b4d7f,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/p/pearl_jam_696/pearl-jam_nothingman-official-3056896.gpx,GFB-V6.0-CATALOG-R03
Pearl Jam,Once,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,49338fb4e2c8858088aa371a0f4130ed6597ebd11ad102f5c56bbfe651786f7d,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - Once.gp3,GFB-V6.0-CATALOG-R03
Pearl Jam,Parting ways,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,2792c5d8afda939d5112a5892393e2e9850190032720d584f6a20d1e5f770f0f,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - Parting ways.gp3,GFB-V6.0-CATALOG-R03
Pearl Jam,Pilate,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,bc9278e047fb6b03d8dcc573557dc5f40e8d81a442179ece01cec98d7706cab1,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Pearl Jam - Pilate.gp3,GFB-V6.0-CATALOG-R03
